id,word,lemma,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end,unique_turn_id
305,Kalender am,Kalender an,S,4,1,no,Dummy_participant_1,Quiz,0.0,7.3245324,31
306,am zwölften,an zwölf,S,4,1,no,Dummy_participant_1,Quiz,0.0,7.3245324,31
307,zwölften zwölften,zwölf zwölf,S,4,1,no,Dummy_participant_1,Quiz,0.0,7.3245324,31
308,zwölften aus,zwölf aus,S,4,1,no,Dummy_participant_1,Quiz,0.0,7.3245324,31
310,Die Termine,der Termin,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
311,Termine am,Termin an,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
312,am Montag,an Montag,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
313,Montag den,Montag der,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
314,den zwölften,der zwölf,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
315,zwölften Dezember,zwölf Dezember,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
316,Dezember sehen,Dezember sehen,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
317,sehen wie,sehen wie,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
318,wie folgt,wie folgen,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
319,folgt aus,folgen aus,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
321,Und wie,und wie,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
322,wie sehen,wie sehen,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
323,sehen meine,sehen mein,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
324,meine Termine,mein Termin,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
325,Termine am,Termin an,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
326,am dreizehnten,an dreizehnter,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
327,dreizehnten zwölften,dreizehnter zwölf,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
328,zwölften aus,zwölf aus,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
329,aus Alexa,aus Alexa,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
330,Alexa wie,Alexa wie,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
331,wie sehen,wie sehen,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
332,sehen meine,sehen mein,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
333,meine Termine,mein Termin,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
334,Termine am,Termin an,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
335,am dreizehnten,an dreizehnter,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
336,dreizehnten Dezember,dreizehnter Dezember,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
337,Dezember aus,Dezember aus,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
339,Tut mir,Tut mir,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34
340,mir leid,mir leid,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34
341,leid das,leid der,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34
342,das habe,der haben,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34
343,habe ich,haben ich,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34
344,ich nicht,ich nicht,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34
345,nicht verstanden,nicht verstehen,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34
347,Alexa wie,Alexa wie,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
348,wie sehen,wie sehen,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
349,sehen meine,sehen mein,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
350,meine Termine,mein Termin,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
351,Termine am,Termin an,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
352,am dreizehnten,an dreizehnter,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
353,dreizehnten Dezember,dreizehnter Dezember,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
354,Dezember aus,Dezember aus,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
356,Am dreizehnten,an dreizehnter,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36
357,dreizehnten Dezember,dreizehnter Dezember,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36
358,Dezember hast,Dezember haben,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36
359,hast du,haben du,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36
360,du keinen,du kein,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36
361,keinen Eintrag,kein Eintrag,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36
363,Alexa bitte,Alexa bitte,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
364,bitte erstelle,bitte erstelle,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
365,erstelle mir,erstelle mir,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
366,mir einen,mir ein,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
367,einen Eintrag,ein Eintrag,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
368,Eintrag um,Eintrag um,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
369,um neun,um neun,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
370,neun Uhr,neun Uhr,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
371,Uhr am,Uhr an,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
372,am dreizehnten,an dreizehnter,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
373,dreizehnten Dezember,dreizehnter Dezember,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
375,Klar und,Klar und,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38
376,und wie,und wie,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38
377,wie soll,wie sollen,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38
378,soll der,sollen der,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38
379,der Termin,der Termin,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38
380,Termin heißen,Termin heißen,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38
382,Lerngruppe mit,Lerngruppe mit,S,4,9,no,Dummy_participant_1,Quiz,83.232353,85.123232,39
383,mit Peter,mit Peter,S,4,9,no,Dummy_participant_1,Quiz,83.232353,85.123232,39
385,Alles klar,Alles klar,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
386,klar dein,klar der,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
387,dein Termin,der Termin,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
388,Termin am,Termin an,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
389,am dreizehnten,an dreizehnter,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
390,dreizehnten Dezember,dreizehnter Dezember,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
391,Dezember um,Dezember um,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
392,um neun,um neun,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
393,neun Uhr,neun Uhr,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
394,Uhr namens,Uhr namens,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
395,namens Lerngruppe,namens Lerngruppe,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
396,Lerngruppe mit,Lerngruppe mit,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
397,mit Peter,mit Peter,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
398,Peter ist,Peter sein,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
399,ist eingetragen,sein eintragen,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
401,Hallo wie,Hallo wie,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
402,wie sieht,wie sehen,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
403,sieht mein,sehen mein,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
404,mein Kalender,mein Kalender,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
405,Kalender am,Kalender an,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
406,am zwölften,an zwölf,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
407,zwölften zwölften,zwölf zwölf,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
408,zwölften aus,zwölf aus,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
410,Die Termine,der Termin,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
411,Termine am,Termin an,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
412,am Montag,an Montag,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
413,Montag den,Montag der,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
414,den zwölften,der zwölf,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
415,zwölften Dezember,zwölf Dezember,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
416,Dezember sehen,Dezember sehen,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
417,sehen wie,sehen wie,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
418,wie folgt,wie folgen,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
419,folgt aus,folgen aus,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
421,Und wie,und wie,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
422,wie sehen,wie sehen,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
423,sehen meine,sehen mein,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
424,meine Termine,mein Termin,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
425,Termine am,Termin an,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
426,am dreizehnten,an dreizehnter,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
427,dreizehnten zwölften,dreizehnter zwölf,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
428,zwölften aus,zwölf aus,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
429,aus Alexa,aus Alexa,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
430,Alexa wie,Alexa wie,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
431,wie sehen,wie sehen,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
432,sehen meine,sehen mein,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
433,meine Termine,mein Termin,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
434,Termine am,Termin an,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
435,am dreizehnten,an dreizehnter,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
436,dreizehnten Dezember,dreizehnter Dezember,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
437,Dezember aus,Dezember aus,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
439,Tut mir,Tut mir,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44
440,mir leid,mir leid,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44
441,leid das,leid der,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44
442,das habe,der haben,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44
443,habe ich,haben ich,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44
444,ich nicht,ich nicht,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44
445,nicht verstanden,nicht verstehen,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44
447,Alexa wie,Alexa wie,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
448,wie sehen,wie sehen,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
449,sehen meine,sehen mein,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
450,meine Termine,mein Termin,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
451,Termine am,Termin an,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
452,am dreizehnten,an dreizehnter,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
453,dreizehnten Dezember,dreizehnter Dezember,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
454,Dezember aus,Dezember aus,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
456,Am dreizehnten,an dreizehnter,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46
457,dreizehnten Dezember,dreizehnter Dezember,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46
458,Dezember hast,Dezember haben,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46
459,hast du,haben du,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46
460,du keinen,du kein,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46
461,keinen Eintrag,kein Eintrag,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46
463,Alexa bitte,Alexa bitte,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
464,bitte erstelle,bitte erstelle,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
465,erstelle mir,erstelle mir,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
466,mir einen,mir ein,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
467,einen Eintrag,ein Eintrag,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
468,Eintrag um,Eintrag um,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
469,um neun,um neun,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
470,neun Uhr,neun Uhr,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
471,Uhr am,Uhr an,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
472,am dreizehnten,an dreizehnter,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
473,dreizehnten Dezember,dreizehnter Dezember,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
475,Klar und,Klar und,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48
476,und wie,und wie,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48
477,wie soll,wie sollen,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48
478,soll der,sollen der,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48
479,der Termin,der Termin,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48
480,Termin heißen,Termin heißen,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48
482,Lerngruppe mit,Lerngruppe mit,S,5,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,49
483,mit Peter,mit Peter,S,5,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,49
485,Alles klar,Alles klar,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
486,klar dein,klar der,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
487,dein Termin,der Termin,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
488,Termin am,Termin an,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
489,am dreizehnten,an dreizehnter,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
490,dreizehnten Dezember,dreizehnter Dezember,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
491,Dezember um,Dezember um,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
492,um neun,um neun,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
493,neun Uhr,neun Uhr,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
494,Uhr namens,Uhr namens,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
495,namens Lerngruppe,namens Lerngruppe,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
496,Lerngruppe mit,Lerngruppe mit,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
497,mit Peter,mit Peter,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
498,Peter ist,Peter sein,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
499,ist eingetragen,sein eintragen,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
501,Hallo wie,Hallo wie,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
502,wie sieht,wie sehen,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
503,sieht mein,sehen mein,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
504,mein Kalender,mein Kalender,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
505,Kalender am,Kalender an,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
506,am zwölften,an zwölf,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
507,zwölften zwölften,zwölf zwölf,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
508,zwölften aus,zwölf aus,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
510,Die Termine,der Termin,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
511,Termine am,Termin an,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
512,am Montag,an Montag,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
513,Montag den,Montag der,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
514,den zwölften,der zwölf,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
515,zwölften Dezember,zwölf Dezember,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
516,Dezember sehen,Dezember sehen,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
517,sehen wie,sehen wie,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
518,wie folgt,wie folgen,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
519,folgt aus,folgen aus,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
521,Und wie,und wie,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
522,wie sehen,wie sehen,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
523,sehen meine,sehen mein,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
524,meine Termine,mein Termin,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
525,Termine am,Termin an,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
526,am dreizehnten,an dreizehnter,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
527,dreizehnten zwölften,dreizehnter zwölf,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
528,zwölften aus,zwölf aus,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
529,aus Alexa,aus Alexa,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
530,Alexa wie,Alexa wie,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
531,wie sehen,wie sehen,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
532,sehen meine,sehen mein,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
533,meine Termine,mein Termin,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
534,Termine am,Termin an,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
535,am dreizehnten,an dreizehnter,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
536,dreizehnten Dezember,dreizehnter Dezember,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
537,Dezember aus,Dezember aus,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
539,Tut mir,Tut mir,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54
540,mir leid,mir leid,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54
541,leid das,leid der,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54
542,das habe,der haben,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54
543,habe ich,haben ich,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54
544,ich nicht,ich nicht,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54
545,nicht verstanden,nicht verstehen,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54
547,Alexa wie,Alexa wie,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
548,wie sehen,wie sehen,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
549,sehen meine,sehen mein,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
550,meine Termine,mein Termin,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
551,Termine am,Termin an,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
552,am dreizehnten,an dreizehnter,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
553,dreizehnten Dezember,dreizehnter Dezember,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
554,Dezember aus,Dezember aus,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
556,Am dreizehnten,an dreizehnter,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56
557,dreizehnten Dezember,dreizehnter Dezember,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56
558,Dezember hast,Dezember haben,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56
559,hast du,haben du,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56
560,du keinen,du kein,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56
561,keinen Eintrag,kein Eintrag,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56
563,Alexa bitte,Alexa bitte,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
564,bitte erstelle,bitte erstelle,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
565,erstelle mir,erstelle mir,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
566,mir einen,mir ein,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
567,einen Eintrag,ein Eintrag,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
568,Eintrag um,Eintrag um,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
569,um neun,um neun,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
570,neun Uhr,neun Uhr,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
571,Uhr am,Uhr an,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
572,am dreizehnten,an dreizehnter,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
573,dreizehnten Dezember,dreizehnter Dezember,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
575,Klar und,Klar und,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58
576,und wie,und wie,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58
577,wie soll,wie sollen,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58
578,soll der,sollen der,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58
579,der Termin,der Termin,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58
580,Termin heißen,Termin heißen,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58
582,Lerngruppe mit,Lerngruppe mit,S,6,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,59
583,mit Peter,mit Peter,S,6,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,59
585,Alles klar,Alles klar,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
586,klar dein,klar der,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
587,dein Termin,der Termin,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
588,Termin am,Termin an,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
589,am dreizehnten,an dreizehnter,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
590,dreizehnten Dezember,dreizehnter Dezember,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
591,Dezember um,Dezember um,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
592,um neun,um neun,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
593,neun Uhr,neun Uhr,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
594,Uhr namens,Uhr namens,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
595,namens Lerngruppe,namens Lerngruppe,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
596,Lerngruppe mit,Lerngruppe mit,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
597,mit Peter,mit Peter,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
598,Peter ist,Peter sein,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
599,ist eingetragen,sein eintragen,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
601,Hallo wie,Hallo wie,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
602,wie sieht,wie sehen,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
603,sieht mein,sehen mein,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
604,mein Kalender,mein Kalender,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
605,Kalender am,Kalender an,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
606,am zwölften,an zwölf,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
607,zwölften zwölften,zwölf zwölf,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
608,zwölften aus,zwölf aus,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
610,Die Termine,der Termin,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62
