id,word,lemma,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end,unique_turn_id
310,Die Termine am,der Termin an,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
311,Termine am Montag,Termin an Montag,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
312,am Montag den,an Montag der,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
313,Montag den zwölften,Montag der zwölf,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
314,den zwölften Dezember,der zwölf Dezember,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
315,zwölften Dezember sehen,zwölf Dezember sehen,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
316,Dezember sehen wie,Dezember sehen wie,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
317,sehen wie folgt,sehen wie folgen,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
318,wie folgt aus,wie folgen aus,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32
321,Und wie sehen,und wie sehen,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
322,wie sehen meine,wie sehen mein,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
323,sehen meine Termine,sehen mein Termin,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
324,meine Termine am,mein Termin an,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
325,Termine am dreizehnten,Termin an dreizehnter,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
326,am dreizehnten zwölften,an dreizehnter zwölf,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
327,dreizehnten zwölften aus,dreizehnter zwölf aus,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
328,zwölften aus Alexa,zwölf aus Alexa,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
329,aus Alexa wie,aus Alexa wie,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
330,Alexa wie sehen,Alexa wie sehen,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
331,wie sehen meine,wie sehen mein,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
332,sehen meine Termine,sehen mein Termin,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
333,meine Termine am,mein Termin an,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
334,Termine am dreizehnten,Termin an dreizehnter,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
335,am dreizehnten Dezember,an dreizehnter Dezember,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
336,dreizehnten Dezember aus,dreizehnter Dezember aus,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33
339,Tut mir leid,Tut mir leid,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34
340,mir leid das,mir leid der,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34
341,leid das habe,leid der haben,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34
342,das habe ich,der haben ich,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34
343,habe ich nicht,haben ich nicht,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34
344,ich nicht verstanden,ich nicht verstehen,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34
347,Alexa wie sehen,Alexa wie sehen,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
348,wie sehen meine,wie sehen mein,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
349,sehen meine Termine,sehen mein Termin,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
350,meine Termine am,mein Termin an,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
351,Termine am dreizehnten,Termin an dreizehnter,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
352,am dreizehnten Dezember,an dreizehnter Dezember,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
353,dreizehnten Dezember aus,dreizehnter Dezember aus,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35
356,Am dreizehnten Dezember,an dreizehnter Dezember,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36
357,dreizehnten Dezember hast,dreizehnter Dezember haben,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36
358,Dezember hast du,Dezember haben du,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36
359,hast du keinen,haben du kein,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36
360,du keinen Eintrag,du kein Eintrag,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36
363,Alexa bitte erstelle,Alexa bitte erstelle,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
364,bitte erstelle mir,bitte erstelle mir,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
365,erstelle mir einen,erstelle mir ein,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
366,mir einen Eintrag,mir ein Eintrag,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
367,einen Eintrag um,ein Eintrag um,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
368,Eintrag um neun,Eintrag um neun,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
369,um neun Uhr,um neun Uhr,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
370,neun Uhr am,neun Uhr an,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
371,Uhr am dreizehnten,Uhr an dreizehnter,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
372,am dreizehnten Dezember,an dreizehnter Dezember,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37
375,Klar und wie,Klar und wie,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38
376,und wie soll,und wie sollen,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38
377,wie soll der,wie sollen der,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38
378,soll der Termin,sollen der Termin,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38
379,der Termin heißen,der Termin heißen,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38
382,Lerngruppe mit Peter,Lerngruppe mit Peter,S,4,9,no,Dummy_participant_1,Quiz,83.232353,85.123232,39
385,Alles klar dein,Alles klar der,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
386,klar dein Termin,klar der Termin,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
387,dein Termin am,der Termin an,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
388,Termin am dreizehnten,Termin an dreizehnter,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
389,am dreizehnten Dezember,an dreizehnter Dezember,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
390,dreizehnten Dezember um,dreizehnter Dezember um,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
391,Dezember um neun,Dezember um neun,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
392,um neun Uhr,um neun Uhr,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
393,neun Uhr namens,neun Uhr namens,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
394,Uhr namens Lerngruppe,Uhr namens Lerngruppe,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
395,namens Lerngruppe mit,namens Lerngruppe mit,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
396,Lerngruppe mit Peter,Lerngruppe mit Peter,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
397,mit Peter ist,mit Peter sein,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
398,Peter ist eingetragen,Peter sein eintragen,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40
401,Hallo wie sieht,Hallo wie sehen,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
402,wie sieht mein,wie sehen mein,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
403,sieht mein Kalender,sehen mein Kalender,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
404,mein Kalender am,mein Kalender an,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
405,Kalender am zwölften,Kalender an zwölf,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
406,am zwölften zwölften,an zwölf zwölf,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
407,zwölften zwölften aus,zwölf zwölf aus,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41
410,Die Termine am,der Termin an,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
411,Termine am Montag,Termin an Montag,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
412,am Montag den,an Montag der,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
413,Montag den zwölften,Montag der zwölf,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
414,den zwölften Dezember,der zwölf Dezember,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
415,zwölften Dezember sehen,zwölf Dezember sehen,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
416,Dezember sehen wie,Dezember sehen wie,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
417,sehen wie folgt,sehen wie folgen,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
418,wie folgt aus,wie folgen aus,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42
421,Und wie sehen,und wie sehen,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
422,wie sehen meine,wie sehen mein,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
423,sehen meine Termine,sehen mein Termin,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
424,meine Termine am,mein Termin an,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
425,Termine am dreizehnten,Termin an dreizehnter,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
426,am dreizehnten zwölften,an dreizehnter zwölf,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
427,dreizehnten zwölften aus,dreizehnter zwölf aus,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
428,zwölften aus Alexa,zwölf aus Alexa,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
429,aus Alexa wie,aus Alexa wie,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
430,Alexa wie sehen,Alexa wie sehen,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
431,wie sehen meine,wie sehen mein,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
432,sehen meine Termine,sehen mein Termin,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
433,meine Termine am,mein Termin an,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
434,Termine am dreizehnten,Termin an dreizehnter,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
435,am dreizehnten Dezember,an dreizehnter Dezember,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
436,dreizehnten Dezember aus,dreizehnter Dezember aus,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43
439,Tut mir leid,Tut mir leid,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44
440,mir leid das,mir leid der,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44
441,leid das habe,leid der haben,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44
442,das habe ich,der haben ich,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44
443,habe ich nicht,haben ich nicht,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44
444,ich nicht verstanden,ich nicht verstehen,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44
447,Alexa wie sehen,Alexa wie sehen,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
448,wie sehen meine,wie sehen mein,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
449,sehen meine Termine,sehen mein Termin,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
450,meine Termine am,mein Termin an,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
451,Termine am dreizehnten,Termin an dreizehnter,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
452,am dreizehnten Dezember,an dreizehnter Dezember,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
453,dreizehnten Dezember aus,dreizehnter Dezember aus,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45
456,Am dreizehnten Dezember,an dreizehnter Dezember,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46
457,dreizehnten Dezember hast,dreizehnter Dezember haben,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46
458,Dezember hast du,Dezember haben du,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46
459,hast du keinen,haben du kein,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46
460,du keinen Eintrag,du kein Eintrag,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46
463,Alexa bitte erstelle,Alexa bitte erstelle,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
464,bitte erstelle mir,bitte erstelle mir,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
465,erstelle mir einen,erstelle mir ein,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
466,mir einen Eintrag,mir ein Eintrag,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
467,einen Eintrag um,ein Eintrag um,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
468,Eintrag um neun,Eintrag um neun,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
469,um neun Uhr,um neun Uhr,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
470,neun Uhr am,neun Uhr an,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
471,Uhr am dreizehnten,Uhr an dreizehnter,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
472,am dreizehnten Dezember,an dreizehnter Dezember,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47
475,Klar und wie,Klar und wie,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48
476,und wie soll,und wie sollen,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48
477,wie soll der,wie sollen der,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48
478,soll der Termin,sollen der Termin,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48
479,der Termin heißen,der Termin heißen,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48
482,Lerngruppe mit Peter,Lerngruppe mit Peter,S,5,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,49
485,Alles klar dein,Alles klar der,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
486,klar dein Termin,klar der Termin,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
487,dein Termin am,der Termin an,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
488,Termin am dreizehnten,Termin an dreizehnter,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
489,am dreizehnten Dezember,an dreizehnter Dezember,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
490,dreizehnten Dezember um,dreizehnter Dezember um,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
491,Dezember um neun,Dezember um neun,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
492,um neun Uhr,um neun Uhr,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
493,neun Uhr namens,neun Uhr namens,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
494,Uhr namens Lerngruppe,Uhr namens Lerngruppe,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
495,namens Lerngruppe mit,namens Lerngruppe mit,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
496,Lerngruppe mit Peter,Lerngruppe mit Peter,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
497,mit Peter ist,mit Peter sein,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
498,Peter ist eingetragen,Peter sein eintragen,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50
501,Hallo wie sieht,Hallo wie sehen,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
502,wie sieht mein,wie sehen mein,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
503,sieht mein Kalender,sehen mein Kalender,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
504,mein Kalender am,mein Kalender an,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
505,Kalender am zwölften,Kalender an zwölf,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
506,am zwölften zwölften,an zwölf zwölf,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
507,zwölften zwölften aus,zwölf zwölf aus,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51
510,Die Termine am,der Termin an,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
511,Termine am Montag,Termin an Montag,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
512,am Montag den,an Montag der,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
513,Montag den zwölften,Montag der zwölf,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
514,den zwölften Dezember,der zwölf Dezember,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
515,zwölften Dezember sehen,zwölf Dezember sehen,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
516,Dezember sehen wie,Dezember sehen wie,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
517,sehen wie folgt,sehen wie folgen,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
518,wie folgt aus,wie folgen aus,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52
521,Und wie sehen,und wie sehen,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
522,wie sehen meine,wie sehen mein,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
523,sehen meine Termine,sehen mein Termin,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
524,meine Termine am,mein Termin an,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
525,Termine am dreizehnten,Termin an dreizehnter,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
526,am dreizehnten zwölften,an dreizehnter zwölf,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
527,dreizehnten zwölften aus,dreizehnter zwölf aus,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
528,zwölften aus Alexa,zwölf aus Alexa,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
529,aus Alexa wie,aus Alexa wie,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
530,Alexa wie sehen,Alexa wie sehen,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
531,wie sehen meine,wie sehen mein,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
532,sehen meine Termine,sehen mein Termin,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
533,meine Termine am,mein Termin an,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
534,Termine am dreizehnten,Termin an dreizehnter,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
535,am dreizehnten Dezember,an dreizehnter Dezember,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
536,dreizehnten Dezember aus,dreizehnter Dezember aus,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53
539,Tut mir leid,Tut mir leid,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54
540,mir leid das,mir leid der,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54
541,leid das habe,leid der haben,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54
542,das habe ich,der haben ich,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54
543,habe ich nicht,haben ich nicht,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54
544,ich nicht verstanden,ich nicht verstehen,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54
547,Alexa wie sehen,Alexa wie sehen,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
548,wie sehen meine,wie sehen mein,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
549,sehen meine Termine,sehen mein Termin,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
550,meine Termine am,mein Termin an,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
551,Termine am dreizehnten,Termin an dreizehnter,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
552,am dreizehnten Dezember,an dreizehnter Dezember,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
553,dreizehnten Dezember aus,dreizehnter Dezember aus,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55
556,Am dreizehnten Dezember,an dreizehnter Dezember,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56
557,dreizehnten Dezember hast,dreizehnter Dezember haben,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56
558,Dezember hast du,Dezember haben du,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56
559,hast du keinen,haben du kein,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56
560,du keinen Eintrag,du kein Eintrag,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56
563,Alexa bitte erstelle,Alexa bitte erstelle,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
564,bitte erstelle mir,bitte erstelle mir,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
565,erstelle mir einen,erstelle mir ein,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
566,mir einen Eintrag,mir ein Eintrag,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
567,einen Eintrag um,ein Eintrag um,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
568,Eintrag um neun,Eintrag um neun,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
569,um neun Uhr,um neun Uhr,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
570,neun Uhr am,neun Uhr an,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
571,Uhr am dreizehnten,Uhr an dreizehnter,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
572,am dreizehnten Dezember,an dreizehnter Dezember,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57
575,Klar und wie,Klar und wie,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58
576,und wie soll,und wie sollen,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58
577,wie soll der,wie sollen der,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58
578,soll der Termin,sollen der Termin,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58
579,der Termin heißen,der Termin heißen,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58
582,Lerngruppe mit Peter,Lerngruppe mit Peter,S,6,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,59
585,Alles klar dein,Alles klar der,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
586,klar dein Termin,klar der Termin,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
587,dein Termin am,der Termin an,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
588,Termin am dreizehnten,Termin an dreizehnter,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
589,am dreizehnten Dezember,an dreizehnter Dezember,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
590,dreizehnten Dezember um,dreizehnter Dezember um,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
591,Dezember um neun,Dezember um neun,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
592,um neun Uhr,um neun Uhr,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
593,neun Uhr namens,neun Uhr namens,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
594,Uhr namens Lerngruppe,Uhr namens Lerngruppe,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
595,namens Lerngruppe mit,namens Lerngruppe mit,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
596,Lerngruppe mit Peter,Lerngruppe mit Peter,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
597,mit Peter ist,mit Peter sein,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
598,Peter ist eingetragen,Peter sein eintragen,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60
601,Hallo wie sieht,Hallo wie sehen,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
602,wie sieht mein,wie sehen mein,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
603,sieht mein Kalender,sehen mein Kalender,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
604,mein Kalender am,mein Kalender an,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
605,Kalender am zwölften,Kalender an zwölf,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
606,am zwölften zwölften,an zwölf zwölf,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
607,zwölften zwölften aus,zwölf zwölf aus,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61
610,Die Termine am,der Termin an,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62
611,Termine am Montag,Termin an Montag,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62
612,am Montag den,an Montag der,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62
613,Montag den zwölften,Montag der zwölf,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62
614,den zwölften Dezember,der zwölf Dezember,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62
615,zwölften Dezember sehen,zwölf Dezember sehen,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62
616,Dezember sehen wie,Dezember sehen wie,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62
617,sehen wie folgt,sehen wie folgen,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62
