word,lemma,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end,unique_turn_id,persistence_lemma
zwölften aus,zwölf aus,S,4,1,no,Dummy_participant_1,Quiz,0.0,7.3245324,31,
Die Termine,der Termin,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32,
Termine am,Termin an,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32,PER_FPP: Termin an
am Montag,an Montag,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32,
Montag den,Montag der,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32,
den zwölften,der zwölf,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32,
zwölften Dezember,zwölf Dezember,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32,
Dezember sehen,Dezember sehen,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32,
sehen wie,sehen wie,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32,
wie folgt,wie folgen,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32,
folgt aus,folgen aus,A,4,2,no,Dummy_participant_1,Quiz,8.3748653,12.348745,32,
Und wie,und wie,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
wie sehen,wie sehen,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
sehen meine,sehen mein,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
meine Termine,mein Termin,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
Termine am,Termin an,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,PER_SPP: Termin an
am dreizehnten,an dreizehnter,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
dreizehnten zwölften,dreizehnter zwölf,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
zwölften aus,zwölf aus,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
aus Alexa,aus Alexa,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
Alexa wie,Alexa wie,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
wie sehen,wie sehen,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
sehen meine,sehen mein,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
meine Termine,mein Termin,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
Termine am,Termin an,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,PER_SPP: Termin an
am dreizehnten,an dreizehnter,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
dreizehnten Dezember,dreizehnter Dezember,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
Dezember aus,Dezember aus,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
Tut mir,Tut mir,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34,
mir leid,mir leid,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34,
leid das,leid der,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34,
das habe,der haben,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34,
habe ich,haben ich,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34,
ich nicht,ich nicht,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34,
nicht verstanden,nicht verstehen,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34,
Alexa wie,Alexa wie,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35,
wie sehen,wie sehen,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35,
sehen meine,sehen mein,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35,
meine Termine,mein Termin,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35,
Termine am,Termin an,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35,PER_SPP: Termin an
am dreizehnten,an dreizehnter,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35,
dreizehnten Dezember,dreizehnter Dezember,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35,
Dezember aus,Dezember aus,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35,
Am dreizehnten,an dreizehnter,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36,
dreizehnten Dezember,dreizehnter Dezember,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36,
Dezember hast,Dezember haben,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36,
hast du,haben du,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36,
du keinen,du kein,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36,
keinen Eintrag,kein Eintrag,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36,
Alexa bitte,Alexa bitte,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
bitte erstelle,bitte erstelle,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
erstelle mir,erstelle mir,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
mir einen,mir ein,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
einen Eintrag,ein Eintrag,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
Eintrag um,Eintrag um,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
um neun,um neun,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
neun Uhr,neun Uhr,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
Uhr am,Uhr an,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
am dreizehnten,an dreizehnter,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
dreizehnten Dezember,dreizehnter Dezember,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
Klar und,Klar und,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38,
und wie,und wie,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38,
wie soll,wie sollen,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38,
soll der,sollen der,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38,
der Termin,der Termin,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38,
Termin heißen,Termin heißen,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38,
Lerngruppe mit,Lerngruppe mit,S,4,9,no,Dummy_participant_1,Quiz,83.232353,85.123232,39,
mit Peter,mit Peter,S,4,9,no,Dummy_participant_1,Quiz,83.232353,85.123232,39,
Alles klar,Alles klar,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
klar dein,klar der,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
dein Termin,der Termin,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
Termin am,Termin an,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
am dreizehnten,an dreizehnter,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
dreizehnten Dezember,dreizehnter Dezember,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
Dezember um,Dezember um,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
um neun,um neun,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
neun Uhr,neun Uhr,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
Uhr namens,Uhr namens,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
namens Lerngruppe,namens Lerngruppe,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
Lerngruppe mit,Lerngruppe mit,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
mit Peter,mit Peter,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
Peter ist,Peter sein,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
ist eingetragen,sein eintragen,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
Hallo wie,Hallo wie,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41,
wie sieht,wie sehen,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41,
sieht mein,sehen mein,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41,
mein Kalender,mein Kalender,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41,
Kalender am,Kalender an,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41,
am zwölften,an zwölf,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41,
zwölften zwölften,zwölf zwölf,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41,
zwölften aus,zwölf aus,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41,
Die Termine,der Termin,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
Termine am,Termin an,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,PER_FPP: Termin an
am Montag,an Montag,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
Montag den,Montag der,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
den zwölften,der zwölf,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
zwölften Dezember,zwölf Dezember,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
Dezember sehen,Dezember sehen,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
sehen wie,sehen wie,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
wie folgt,wie folgen,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
folgt aus,folgen aus,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
Und wie,und wie,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
wie sehen,wie sehen,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
sehen meine,sehen mein,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
meine Termine,mein Termin,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
Termine am,Termin an,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,PER_SPP: Termin an
am dreizehnten,an dreizehnter,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
dreizehnten zwölften,dreizehnter zwölf,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
zwölften aus,zwölf aus,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
aus Alexa,aus Alexa,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
Alexa wie,Alexa wie,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
wie sehen,wie sehen,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
sehen meine,sehen mein,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
meine Termine,mein Termin,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
Termine am,Termin an,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,PER_SPP: Termin an
am dreizehnten,an dreizehnter,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
dreizehnten Dezember,dreizehnter Dezember,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
Dezember aus,Dezember aus,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
Tut mir,Tut mir,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44,
mir leid,mir leid,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44,
leid das,leid der,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44,
das habe,der haben,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44,
habe ich,haben ich,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44,
ich nicht,ich nicht,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44,
nicht verstanden,nicht verstehen,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44,
Alexa wie,Alexa wie,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45,
wie sehen,wie sehen,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45,
sehen meine,sehen mein,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45,
meine Termine,mein Termin,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45,
Termine am,Termin an,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45,PER_SPP: Termin an
am dreizehnten,an dreizehnter,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45,
dreizehnten Dezember,dreizehnter Dezember,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45,
Dezember aus,Dezember aus,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45,
Am dreizehnten,an dreizehnter,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46,
dreizehnten Dezember,dreizehnter Dezember,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46,
Dezember hast,Dezember haben,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46,
hast du,haben du,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46,
du keinen,du kein,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46,
keinen Eintrag,kein Eintrag,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46,
Alexa bitte,Alexa bitte,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
bitte erstelle,bitte erstelle,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
erstelle mir,erstelle mir,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
mir einen,mir ein,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
einen Eintrag,ein Eintrag,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
Eintrag um,Eintrag um,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
um neun,um neun,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
neun Uhr,neun Uhr,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
Uhr am,Uhr an,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
am dreizehnten,an dreizehnter,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
dreizehnten Dezember,dreizehnter Dezember,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
Klar und,Klar und,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48,
und wie,und wie,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48,
wie soll,wie sollen,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48,
soll der,sollen der,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48,
der Termin,der Termin,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48,
Termin heißen,Termin heißen,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48,
Lerngruppe mit,Lerngruppe mit,S,5,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,49,
mit Peter,mit Peter,S,5,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,49,
Alles klar,Alles klar,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
klar dein,klar der,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
dein Termin,der Termin,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
Termin am,Termin an,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
am dreizehnten,an dreizehnter,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
dreizehnten Dezember,dreizehnter Dezember,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
Dezember um,Dezember um,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
um neun,um neun,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
neun Uhr,neun Uhr,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
Uhr namens,Uhr namens,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
namens Lerngruppe,namens Lerngruppe,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
Lerngruppe mit,Lerngruppe mit,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
mit Peter,mit Peter,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
Peter ist,Peter sein,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
ist eingetragen,sein eintragen,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
Hallo wie,Hallo wie,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51,
wie sieht,wie sehen,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51,
sieht mein,sehen mein,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51,
mein Kalender,mein Kalender,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51,
Kalender am,Kalender an,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51,
am zwölften,an zwölf,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51,
zwölften zwölften,zwölf zwölf,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51,
zwölften aus,zwölf aus,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51,
Die Termine,der Termin,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
Termine am,Termin an,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,PER_FPP: Termin an
am Montag,an Montag,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
Montag den,Montag der,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
den zwölften,der zwölf,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
zwölften Dezember,zwölf Dezember,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
Dezember sehen,Dezember sehen,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
sehen wie,sehen wie,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
wie folgt,wie folgen,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
folgt aus,folgen aus,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
Und wie,und wie,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
wie sehen,wie sehen,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
sehen meine,sehen mein,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
meine Termine,mein Termin,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
Termine am,Termin an,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,PER_SPP: Termin an
am dreizehnten,an dreizehnter,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
dreizehnten zwölften,dreizehnter zwölf,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
zwölften aus,zwölf aus,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
aus Alexa,aus Alexa,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
Alexa wie,Alexa wie,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
wie sehen,wie sehen,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
sehen meine,sehen mein,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
meine Termine,mein Termin,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
Termine am,Termin an,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,PER_SPP: Termin an
am dreizehnten,an dreizehnter,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
dreizehnten Dezember,dreizehnter Dezember,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
Dezember aus,Dezember aus,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
Tut mir,Tut mir,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54,
mir leid,mir leid,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54,
leid das,leid der,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54,
das habe,der haben,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54,
habe ich,haben ich,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54,
ich nicht,ich nicht,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54,
nicht verstanden,nicht verstehen,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54,
Alexa wie,Alexa wie,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55,
wie sehen,wie sehen,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55,
sehen meine,sehen mein,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55,
meine Termine,mein Termin,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55,
Termine am,Termin an,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55,PER_SPP: Termin an
am dreizehnten,an dreizehnter,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55,
dreizehnten Dezember,dreizehnter Dezember,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55,
Dezember aus,Dezember aus,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55,
Am dreizehnten,an dreizehnter,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56,
dreizehnten Dezember,dreizehnter Dezember,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56,
Dezember hast,Dezember haben,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56,
hast du,haben du,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56,
du keinen,du kein,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56,
keinen Eintrag,kein Eintrag,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56,
Alexa bitte,Alexa bitte,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
bitte erstelle,bitte erstelle,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
erstelle mir,erstelle mir,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
mir einen,mir ein,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
einen Eintrag,ein Eintrag,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
Eintrag um,Eintrag um,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
um neun,um neun,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
neun Uhr,neun Uhr,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
Uhr am,Uhr an,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
am dreizehnten,an dreizehnter,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
dreizehnten Dezember,dreizehnter Dezember,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
Klar und,Klar und,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58,
und wie,und wie,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58,
wie soll,wie sollen,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58,
soll der,sollen der,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58,
der Termin,der Termin,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58,
Termin heißen,Termin heißen,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58,
Lerngruppe mit,Lerngruppe mit,S,6,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,59,
mit Peter,mit Peter,S,6,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,59,
Alles klar,Alles klar,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
klar dein,klar der,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
dein Termin,der Termin,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
Termin am,Termin an,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
am dreizehnten,an dreizehnter,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
dreizehnten Dezember,dreizehnter Dezember,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
Dezember um,Dezember um,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
um neun,um neun,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
neun Uhr,neun Uhr,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
Uhr namens,Uhr namens,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
namens Lerngruppe,namens Lerngruppe,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
Lerngruppe mit,Lerngruppe mit,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
mit Peter,mit Peter,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
Peter ist,Peter sein,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
ist eingetragen,sein eintragen,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
Hallo wie,Hallo wie,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61,
wie sieht,wie sehen,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61,
sieht mein,sehen mein,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61,
mein Kalender,mein Kalender,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61,
Kalender am,Kalender an,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61,
am zwölften,an zwölf,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61,
zwölften zwölften,zwölf zwölf,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61,
zwölften aus,zwölf aus,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61,
Die Termine,der Termin,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,
Termine am,Termin an,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,PER_FPP: Termin an
am Montag,an Montag,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,
Montag den,Montag der,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,
den zwölften,der zwölf,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,
zwölften Dezember,zwölf Dezember,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,
Dezember sehen,Dezember sehen,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,
