word,lemma,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end,unique_turn_id,persistence_lemma
am dreizehnten zwölften aus,an dreizehnter zwölf aus,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
dreizehnten zwölften aus Alexa,dreizehnter zwölf aus Alexa,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
zwölften aus Alexa wie,zwölf aus Alexa wie,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
aus Alexa wie sehen,aus Alexa wie sehen,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
Alexa wie sehen meine,Alexa wie sehen mein,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
wie sehen meine Termine,wie sehen mein Termin,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
sehen meine Termine am,sehen mein Termin an,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
meine Termine am dreizehnten,mein Termin an dreizehnter,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
Termine am dreizehnten Dezember,Termin an dreizehnter Dezember,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
am dreizehnten Dezember aus,an dreizehnter Dezember aus,S,4,3,yes,Dummy_participant_1,Quiz,15.945894,32.837438,33,
Tut mir leid das,Tut mir leid der,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34,
mir leid das habe,mir leid der haben,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34,
leid das habe ich,leid der haben ich,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34,
das habe ich nicht,der haben ich nicht,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34,
habe ich nicht verstanden,haben ich nicht verstehen,A,4,4,no,Dummy_participant_1,Quiz,35.837458,44.283473,34,
Alexa wie sehen meine,Alexa wie sehen mein,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35,
wie sehen meine Termine,wie sehen mein Termin,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35,
sehen meine Termine am,sehen mein Termin an,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35,
meine Termine am dreizehnten,mein Termin an dreizehnter,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35,
Termine am dreizehnten Dezember,Termin an dreizehnter Dezember,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35,
am dreizehnten Dezember aus,an dreizehnter Dezember aus,S,4,5,no,Dummy_participant_1,Quiz,46.287383,56.343434,35,
Am dreizehnten Dezember hast,an dreizehnter Dezember haben,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36,
dreizehnten Dezember hast du,dreizehnter Dezember haben du,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36,
Dezember hast du keinen,Dezember haben du kein,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36,
hast du keinen Eintrag,haben du kein Eintrag,A,4,6,no,Dummy_participant_1,Quiz,57.568956,68.349849,36,
Alexa bitte erstelle mir,Alexa bitte erstelle mir,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
bitte erstelle mir einen,bitte erstelle mir ein,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
erstelle mir einen Eintrag,erstelle mir ein Eintrag,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
mir einen Eintrag um,mir ein Eintrag um,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
einen Eintrag um neun,ein Eintrag um neun,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
Eintrag um neun Uhr,Eintrag um neun Uhr,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
um neun Uhr am,um neun Uhr an,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
neun Uhr am dreizehnten,neun Uhr an dreizehnter,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
Uhr am dreizehnten Dezember,Uhr an dreizehnter Dezember,S,4,7,no,Dummy_participant_1,Quiz,69.344344,72.239833,37,
Klar und wie soll,Klar und wie sollen,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38,
und wie soll der,und wie sollen der,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38,
wie soll der Termin,wie sollen der Termin,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38,
soll der Termin heißen,sollen der Termin heißen,A,4,8,no,Dummy_participant_1,Quiz,74.454543,82.343443,38,
Alles klar dein Termin,Alles klar der Termin,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
klar dein Termin am,klar der Termin an,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
dein Termin am dreizehnten,der Termin an dreizehnter,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
Termin am dreizehnten Dezember,Termin an dreizehnter Dezember,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
am dreizehnten Dezember um,an dreizehnter Dezember um,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
dreizehnten Dezember um neun,dreizehnter Dezember um neun,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
Dezember um neun Uhr,Dezember um neun Uhr,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
um neun Uhr namens,um neun Uhr namens,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
neun Uhr namens Lerngruppe,neun Uhr namens Lerngruppe,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
Uhr namens Lerngruppe mit,Uhr namens Lerngruppe mit,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
namens Lerngruppe mit Peter,namens Lerngruppe mit Peter,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
Lerngruppe mit Peter ist,Lerngruppe mit Peter sein,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
mit Peter ist eingetragen,mit Peter sein eintragen,A,4,10,no,Dummy_participant_1,Quiz,87.353452,99.394834,40,
Hallo wie sieht mein,Hallo wie sehen mein,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41,
wie sieht mein Kalender,wie sehen mein Kalender,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41,
sieht mein Kalender am,sehen mein Kalender an,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41,
mein Kalender am zwölften,mein Kalender an zwölf,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41,
Kalender am zwölften zwölften,Kalender an zwölf zwölf,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41,
am zwölften zwölften aus,an zwölf zwölf aus,S,5,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,41,
Die Termine am Montag,der Termin an Montag,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
Termine am Montag den,Termin an Montag der,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
am Montag den zwölften,an Montag der zwölf,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
Montag den zwölften Dezember,Montag der zwölf Dezember,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
den zwölften Dezember sehen,der zwölf Dezember sehen,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
zwölften Dezember sehen wie,zwölf Dezember sehen wie,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
Dezember sehen wie folgt,Dezember sehen wie folgen,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
sehen wie folgt aus,sehen wie folgen aus,A,5,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,42,
Und wie sehen meine,und wie sehen mein,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
wie sehen meine Termine,wie sehen mein Termin,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
sehen meine Termine am,sehen mein Termin an,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
meine Termine am dreizehnten,mein Termin an dreizehnter,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
Termine am dreizehnten zwölften,Termin an dreizehnter zwölf,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
am dreizehnten zwölften aus,an dreizehnter zwölf aus,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
dreizehnten zwölften aus Alexa,dreizehnter zwölf aus Alexa,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
zwölften aus Alexa wie,zwölf aus Alexa wie,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
aus Alexa wie sehen,aus Alexa wie sehen,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
Alexa wie sehen meine,Alexa wie sehen mein,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
wie sehen meine Termine,wie sehen mein Termin,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
sehen meine Termine am,sehen mein Termin an,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
meine Termine am dreizehnten,mein Termin an dreizehnter,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
Termine am dreizehnten Dezember,Termin an dreizehnter Dezember,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
am dreizehnten Dezember aus,an dreizehnter Dezember aus,S,5,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,43,
Tut mir leid das,Tut mir leid der,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44,
mir leid das habe,mir leid der haben,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44,
leid das habe ich,leid der haben ich,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44,
das habe ich nicht,der haben ich nicht,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44,
habe ich nicht verstanden,haben ich nicht verstehen,A,5,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,44,
Alexa wie sehen meine,Alexa wie sehen mein,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45,
wie sehen meine Termine,wie sehen mein Termin,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45,
sehen meine Termine am,sehen mein Termin an,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45,
meine Termine am dreizehnten,mein Termin an dreizehnter,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45,
Termine am dreizehnten Dezember,Termin an dreizehnter Dezember,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45,
am dreizehnten Dezember aus,an dreizehnter Dezember aus,S,5,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,45,
Am dreizehnten Dezember hast,an dreizehnter Dezember haben,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46,
dreizehnten Dezember hast du,dreizehnter Dezember haben du,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46,
Dezember hast du keinen,Dezember haben du kein,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46,
hast du keinen Eintrag,haben du kein Eintrag,A,5,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,46,
Alexa bitte erstelle mir,Alexa bitte erstelle mir,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
bitte erstelle mir einen,bitte erstelle mir ein,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
erstelle mir einen Eintrag,erstelle mir ein Eintrag,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
mir einen Eintrag um,mir ein Eintrag um,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
einen Eintrag um neun,ein Eintrag um neun,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
Eintrag um neun Uhr,Eintrag um neun Uhr,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
um neun Uhr am,um neun Uhr an,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
neun Uhr am dreizehnten,neun Uhr an dreizehnter,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
Uhr am dreizehnten Dezember,Uhr an dreizehnter Dezember,S,5,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,47,
Klar und wie soll,Klar und wie sollen,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48,
und wie soll der,und wie sollen der,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48,
wie soll der Termin,wie sollen der Termin,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48,
soll der Termin heißen,sollen der Termin heißen,A,5,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,48,
Alles klar dein Termin,Alles klar der Termin,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
klar dein Termin am,klar der Termin an,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
dein Termin am dreizehnten,der Termin an dreizehnter,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
Termin am dreizehnten Dezember,Termin an dreizehnter Dezember,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
am dreizehnten Dezember um,an dreizehnter Dezember um,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
dreizehnten Dezember um neun,dreizehnter Dezember um neun,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
Dezember um neun Uhr,Dezember um neun Uhr,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
um neun Uhr namens,um neun Uhr namens,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
neun Uhr namens Lerngruppe,neun Uhr namens Lerngruppe,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
Uhr namens Lerngruppe mit,Uhr namens Lerngruppe mit,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
namens Lerngruppe mit Peter,namens Lerngruppe mit Peter,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
Lerngruppe mit Peter ist,Lerngruppe mit Peter sein,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
mit Peter ist eingetragen,mit Peter sein eintragen,A,5,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,50,
Hallo wie sieht mein,Hallo wie sehen mein,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51,
wie sieht mein Kalender,wie sehen mein Kalender,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51,
sieht mein Kalender am,sehen mein Kalender an,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51,
mein Kalender am zwölften,mein Kalender an zwölf,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51,
Kalender am zwölften zwölften,Kalender an zwölf zwölf,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51,
am zwölften zwölften aus,an zwölf zwölf aus,S,6,1,no,Dummy_participant_2,Calendar,0.0,7.3245324,51,
Die Termine am Montag,der Termin an Montag,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
Termine am Montag den,Termin an Montag der,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
am Montag den zwölften,an Montag der zwölf,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
Montag den zwölften Dezember,Montag der zwölf Dezember,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
den zwölften Dezember sehen,der zwölf Dezember sehen,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
zwölften Dezember sehen wie,zwölf Dezember sehen wie,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
Dezember sehen wie folgt,Dezember sehen wie folgen,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
sehen wie folgt aus,sehen wie folgen aus,A,6,2,no,Dummy_participant_2,Calendar,8.3748653,12.348745,52,
Und wie sehen meine,und wie sehen mein,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
wie sehen meine Termine,wie sehen mein Termin,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
sehen meine Termine am,sehen mein Termin an,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
meine Termine am dreizehnten,mein Termin an dreizehnter,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
Termine am dreizehnten zwölften,Termin an dreizehnter zwölf,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
am dreizehnten zwölften aus,an dreizehnter zwölf aus,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
dreizehnten zwölften aus Alexa,dreizehnter zwölf aus Alexa,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
zwölften aus Alexa wie,zwölf aus Alexa wie,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
aus Alexa wie sehen,aus Alexa wie sehen,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
Alexa wie sehen meine,Alexa wie sehen mein,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
wie sehen meine Termine,wie sehen mein Termin,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
sehen meine Termine am,sehen mein Termin an,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
meine Termine am dreizehnten,mein Termin an dreizehnter,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
Termine am dreizehnten Dezember,Termin an dreizehnter Dezember,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
am dreizehnten Dezember aus,an dreizehnter Dezember aus,S,6,3,yes,Dummy_participant_2,Calendar,15.945894,32.837438,53,
Tut mir leid das,Tut mir leid der,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54,
mir leid das habe,mir leid der haben,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54,
leid das habe ich,leid der haben ich,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54,
das habe ich nicht,der haben ich nicht,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54,
habe ich nicht verstanden,haben ich nicht verstehen,A,6,4,no,Dummy_participant_2,Calendar,35.837458,44.283473,54,
Alexa wie sehen meine,Alexa wie sehen mein,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55,
wie sehen meine Termine,wie sehen mein Termin,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55,
sehen meine Termine am,sehen mein Termin an,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55,
meine Termine am dreizehnten,mein Termin an dreizehnter,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55,
Termine am dreizehnten Dezember,Termin an dreizehnter Dezember,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55,
am dreizehnten Dezember aus,an dreizehnter Dezember aus,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,55,
Am dreizehnten Dezember hast,an dreizehnter Dezember haben,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56,
dreizehnten Dezember hast du,dreizehnter Dezember haben du,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56,
Dezember hast du keinen,Dezember haben du kein,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56,
hast du keinen Eintrag,haben du kein Eintrag,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,56,
Alexa bitte erstelle mir,Alexa bitte erstelle mir,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
bitte erstelle mir einen,bitte erstelle mir ein,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
erstelle mir einen Eintrag,erstelle mir ein Eintrag,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
mir einen Eintrag um,mir ein Eintrag um,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
einen Eintrag um neun,ein Eintrag um neun,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
Eintrag um neun Uhr,Eintrag um neun Uhr,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
um neun Uhr am,um neun Uhr an,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
neun Uhr am dreizehnten,neun Uhr an dreizehnter,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
Uhr am dreizehnten Dezember,Uhr an dreizehnter Dezember,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,57,
Klar und wie soll,Klar und wie sollen,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58,
und wie soll der,und wie sollen der,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58,
wie soll der Termin,wie sollen der Termin,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58,
soll der Termin heißen,sollen der Termin heißen,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,58,
Alles klar dein Termin,Alles klar der Termin,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
klar dein Termin am,klar der Termin an,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
dein Termin am dreizehnten,der Termin an dreizehnter,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
Termin am dreizehnten Dezember,Termin an dreizehnter Dezember,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
am dreizehnten Dezember um,an dreizehnter Dezember um,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
dreizehnten Dezember um neun,dreizehnter Dezember um neun,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
Dezember um neun Uhr,Dezember um neun Uhr,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
um neun Uhr namens,um neun Uhr namens,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
neun Uhr namens Lerngruppe,neun Uhr namens Lerngruppe,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
Uhr namens Lerngruppe mit,Uhr namens Lerngruppe mit,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
namens Lerngruppe mit Peter,namens Lerngruppe mit Peter,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
Lerngruppe mit Peter ist,Lerngruppe mit Peter sein,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
mit Peter ist eingetragen,mit Peter sein eintragen,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,60,
Hallo wie sieht mein,Hallo wie sehen mein,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61,
wie sieht mein Kalender,wie sehen mein Kalender,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61,
sieht mein Kalender am,sehen mein Kalender an,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61,
mein Kalender am zwölften,mein Kalender an zwölf,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61,
Kalender am zwölften zwölften,Kalender an zwölf zwölf,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61,
am zwölften zwölften aus,an zwölf zwölf aus,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,61,
Die Termine am Montag,der Termin an Montag,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,
Termine am Montag den,Termin an Montag der,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,
am Montag den zwölften,an Montag der zwölf,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,
Montag den zwölften Dezember,Montag der zwölf Dezember,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,
den zwölften Dezember sehen,der zwölf Dezember sehen,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,
zwölften Dezember sehen wie,zwölf Dezember sehen wie,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,
Dezember sehen wie folgt,Dezember sehen wie folgen,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,
sehen wie folgt aus,sehen wie folgen aus,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,62,
Und wie sehen meine,und wie sehen mein,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
wie sehen meine Termine,wie sehen mein Termin,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
sehen meine Termine am,sehen mein Termin an,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
meine Termine am dreizehnten,mein Termin an dreizehnter,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
Termine am dreizehnten zwölften,Termin an dreizehnter zwölf,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
am dreizehnten zwölften aus,an dreizehnter zwölf aus,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
dreizehnten zwölften aus Alexa,dreizehnter zwölf aus Alexa,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
zwölften aus Alexa wie,zwölf aus Alexa wie,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
aus Alexa wie sehen,aus Alexa wie sehen,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
Alexa wie sehen meine,Alexa wie sehen mein,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
wie sehen meine Termine,wie sehen mein Termin,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
sehen meine Termine am,sehen mein Termin an,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
meine Termine am dreizehnten,mein Termin an dreizehnter,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
Termine am dreizehnten Dezember,Termin an dreizehnter Dezember,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
am dreizehnten Dezember aus,an dreizehnter Dezember aus,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,63,
Tut mir leid das,Tut mir leid der,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,64,
mir leid das habe,mir leid der haben,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,64,
leid das habe ich,leid der haben ich,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,64,
das habe ich nicht,der haben ich nicht,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,64,
habe ich nicht verstanden,haben ich nicht verstehen,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,64,
Alexa wie sehen meine,Alexa wie sehen mein,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,65,
wie sehen meine Termine,wie sehen mein Termin,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,65,
sehen meine Termine am,sehen mein Termin an,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,65,
meine Termine am dreizehnten,mein Termin an dreizehnter,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,65,
Termine am dreizehnten Dezember,Termin an dreizehnter Dezember,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,65,
